OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6	KEGG_Description
K02251	13.0	17.0	11.0	92.0	10.0	27.0	19.0	30.0	13.0	30.0	11.0	30.0	13.0	6.0	12.0	10.0	9.0	11.0	competence protein ComQ
K02061	4.0	4.0	2.0	4.0	3.0	4.0	5.0	3.0	4.0	4.0	5.0	5.0	3.0	3.0	2.0	3.0	4.0	5.0	putative sulfate transport system substrate-binding protein
K01741	7.0	21.0	9.0	8.0	17.0	24.0	10.0	10.0	12.0	16.0	4.0	6.0	22.0	12.0	44.0	22.0	24.0	18.0	DNA-(apurinic or apyrimidinic site) lyase [EC:4.2.99.18]
K02060	6.0	7.0	2.0	4.0	3.0	6.0	10.0	7.0	5.0	6.0	25.0	12.0	6.0	4.0	5.0	11.0	5.0	8.0	putative sulfate transport system permease protein
K00114	16129.0	10510.0	15246.0	15445.0	22395.0	14797.0	11406.0	9948.0	13058.0	13897.0	13447.0	10578.0	15862.0	21746.0	15018.0	15672.0	16937.0	14895.0	alcohol dehydrogenase (acceptor) [EC:1.1.99.8];alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]
K02122	29.0	74.0	25.0	17.0	15.0	18.0	58.0	33.0	45.0	29.0	29.0	62.0	30.0	27.0	51.0	37.0	23.0	43.0	V-type H+-transporting ATPase subunit F [EC:3.6.3.14]
K02123	154.0	221.0	118.0	112.0	124.0	118.0	288.0	219.0	181.0	173.0	195.0	262.0	176.0	150.0	275.0	185.0	136.0	186.0	V-type H+-transporting ATPase subunit I [EC:3.6.3.14]
K02120	153.0	224.0	118.0	111.0	123.0	117.0	290.0	221.0	178.0	172.0	193.0	266.0	175.0	149.0	275.0	185.0	137.0	188.0	V-type H+-transporting ATPase subunit D [EC:3.6.3.14]
K02121	134.0	165.0	94.0	81.0	77.0	91.0	244.0	188.0	145.0	131.0	159.0	226.0	130.0	104.0	195.0	134.0	112.0	142.0	V-type H+-transporting ATPase subunit E [EC:3.6.3.14]
K02124	156.0	223.0	119.0	114.0	126.0	121.0	295.0	230.0	184.0	176.0	204.0	266.0	177.0	152.0	279.0	187.0	141.0	188.0	V-type H+-transporting ATPase subunit K [EC:3.6.3.14]
K03837	13.0	15.0	16.0	13.0	38.0	18.0	113.0	65.0	25.0	145.0	42.0	141.0	12.0	14.0	14.0	21.0	42.0	34.0	serine transporter
K03836	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	low affinity tryptophan permease
K03835	7.0	9.0	10.0	10.0	15.0	11.0	49.0	42.0	16.0	123.0	22.0	108.0	5.0	5.0	8.0	8.0	33.0	17.0	tryptophan-specific transport protein
K03834	13.0	16.0	23.0	27.0	18.0	14.0	28.0	34.0	29.0	40.0	36.0	55.0	44.0	38.0	25.0	43.0	16.0	36.0	tyrosine-specific transport protein
K03833	2166.0	2704.0	2335.0	2290.0	1971.0	2497.0	2440.0	2304.0	2264.0	2226.0	2250.0	2287.0	2489.0	2297.0	2517.0	2424.0	2684.0	2695.0	selenocysteine-specific elongation factor
K03832	30006.0	22987.0	30350.0	30820.0	38928.0	33240.0	25302.0	22027.0	26307.0	26744.0	27322.0	24730.0	28902.0	35775.0	30140.0	30019.0	30498.0	30116.0	periplasmic protein TonB
K03831	6029.0	4104.0	5673.0	6074.0	8429.0	6350.0	4209.0	3685.0	5001.0	5014.0	4895.0	4277.0	5851.0	7571.0	5508.0	5672.0	6039.0	5323.0	molybdopterin biosynthesis protein Mog;molybdopterin adenylyltransferase
K03830	709.0	887.0	839.0	660.0	601.0	793.0	1004.0	925.0	732.0	683.0	970.0	940.0	743.0	740.0	859.0	936.0	793.0	844.0	putative acetyltransferase [EC:2.3.1.-]
K00443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	coenzyme F420 hydrogenase gamma subunit [EC:1.12.98.1]
K03839	799.0	848.0	939.0	696.0	602.0	836.0	1766.0	1204.0	1207.0	955.0	1414.0	1697.0	1422.0	1572.0	1563.0	1330.0	1567.0	1230.0	flavodoxin I
K02067	24036.0	30758.0	31720.0	29033.0	26474.0	26251.0	23465.0	24116.0	22373.0	22385.0	25369.0	23422.0	27851.0	27699.0	29007.0	29138.0	31143.0	27676.0	putative ABC transport system substrate-binding protein
K10189	993.0	939.0	1126.0	1327.0	1076.0	1238.0	878.0	994.0	1051.0	1012.0	1149.0	1110.0	902.0	1066.0	1029.0	1296.0	1363.0	1135.0	lactose/L-arabinose transport system permease protein
K13038	25711.0	25516.0	29315.0	27764.0	31446.0	28337.0	25211.0	24762.0	25715.0	24627.0	26651.0	25193.0	28302.0	31688.0	28810.0	28523.0	30435.0	28216.0	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]
K13787	17664.0	29082.0	23674.0	20952.0	13399.0	17911.0	18480.0	22709.0	25089.0	19673.0	20120.0	19184.0	24859.0	21027.0	23246.0	26010.0	26913.0	23535.0	geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]
K13788	1837.0	2724.0	2349.0	1973.0	1412.0	1888.0	1851.0	2481.0	2439.0	2027.0	2113.0	2040.0	2210.0	2105.0	2341.0	2457.0	2461.0	2207.0	phosphate acetyltransferase [EC:2.3.1.8]
K13789	8420.0	9565.0	9662.0	7850.0	7672.0	9450.0	14512.0	12822.0	11710.0	10684.0	12124.0	14163.0	12114.0	11718.0	13247.0	10754.0	11758.0	10986.0	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]
K10188	1162.0	1310.0	1352.0	1498.0	1173.0	1396.0	1115.0	1239.0	1274.0	1174.0	1341.0	1345.0	1134.0	1292.0	1264.0	1530.0	1624.0	1372.0	lactose/L-arabinose transport system substrate-binding protein
K12255	18.0	14.0	15.0	14.0	48.0	15.0	35.0	67.0	19.0	108.0	41.0	98.0	6.0	9.0	12.0	13.0	36.0	21.0	guanidinobutyrase [EC:3.5.3.7]
K12254	622.0	599.0	627.0	540.0	506.0	557.0	894.0	777.0	642.0	793.0	792.0	927.0	543.0	732.0	893.0	812.0	742.0	893.0	4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase [EC:1.2.1.54 1.2.1.-]
K12257	1382.0	1462.0	2125.0	1783.0	2014.0	1645.0	1580.0	2011.0	2219.0	1857.0	1758.0	1803.0	1723.0	2084.0	1679.0	1945.0	2072.0	1749.0	SecD/SecF fusion protein
K12256	6345.0	4692.0	6837.0	6645.0	9064.0	6811.0	4104.0	4171.0	5370.0	5461.0	5372.0	4153.0	6187.0	8084.0	5691.0	6224.0	7020.0	5866.0	putrescine aminotransferase [EC:2.6.1.-]
K12251	4778.0	5274.0	5209.0	5054.0	4352.0	5561.0	6078.0	5127.0	5527.0	5040.0	5710.0	6078.0	5872.0	5924.0	6188.0	5897.0	6250.0	5783.0	N-carbamoylputrescine amidase [EC:3.5.1.53]
K12250	240.0	273.0	307.0	212.0	109.0	174.0	183.0	295.0	721.0	373.0	243.0	249.0	356.0	339.0	291.0	566.0	356.0	278.0	pentalenene synthase [EC:4.2.3.7]
K12253	10.0	10.0	9.0	9.0	6.0	12.0	10.0	9.0	10.0	9.0	12.0	17.0	6.0	8.0	10.0	10.0	7.0	11.0	5-guanidino-2-oxopentanoate decarboxylase [EC:4.1.1.75]
K12252	318.0	303.0	455.0	493.0	648.0	506.0	284.0	304.0	292.0	388.0	415.0	413.0	265.0	395.0	291.0	349.0	449.0	319.0	arginine:pyruvate transaminase [EC:2.6.1.84]
K13252	9.0	0.0	1.0	4.0	11.0	6.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	putrescine carbamoyltransferase [EC:2.1.3.6]
K13256	203.0	229.0	259.0	199.0	176.0	243.0	380.0	191.0	173.0	200.0	205.0	275.0	161.0	165.0	184.0	198.0	135.0	221.0	protein PsiE
K13255	893.0	571.0	864.0	1192.0	1414.0	1297.0	570.0	511.0	719.0	710.0	647.0	586.0	858.0	1115.0	649.0	693.0	854.0	709.0	ferric iron reductase protein FhuF
K12079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	type IV secretion system protein PtlB
K12078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	type IV secretion system protein PtlA
K12071	400.0	356.0	375.0	432.0	593.0	587.0	266.0	243.0	312.0	334.0	375.0	326.0	293.0	329.0	325.0	525.0	470.0	328.0	conjugal transfer pilus assembly protein TraD
K12070	382.0	345.0	357.0	413.0	568.0	556.0	259.0	233.0	301.0	322.0	354.0	316.0	278.0	320.0	315.0	508.0	456.0	315.0	conjugal transfer pilus assembly protein TraI
K12073	57.0	98.0	132.0	40.0	110.0	143.0	752.0	558.0	482.0	240.0	728.0	914.0	808.0	784.0	654.0	468.0	872.0	281.0	1,4-dihydroxy-2-naphthoyl-CoA thioesterase [EC:3.1.2.-];1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]
K12072	2960.0	1694.0	2638.0	2767.0	4275.0	2612.0	1944.0	1868.0	2409.0	2693.0	2523.0	1839.0	3061.0	4440.0	2752.0	2994.0	3321.0	2738.0	conjugative transfer pilus assembly protein TraH
K09912	1647.0	1317.0	1548.0	1813.0	1777.0	2011.0	1757.0	1441.0	1646.0	1593.0	1745.0	1725.0	1687.0	2054.0	1942.0	1851.0	1807.0	2027.0	hypothetical protein
K06236	35.0	53.0	59.0	6.0	9.0	26.0	27.0	30.0	61.0	26.0	14.0	36.0	22.0	13.0	29.0	28.0	33.0	37.0	collagen, type I/II/III/V/XI, alpha
K06237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	collagen, type IV, alpha
K05519	30.0	28.0	16.0	22.0	15.0	28.0	87.0	40.0	54.0	53.0	30.0	98.0	17.0	9.0	21.0	16.0	12.0	23.0	transcriptional activator of comK gene
K09914	525.0	486.0	534.0	581.0	822.0	738.0	468.0	466.0	480.0	588.0	605.0	586.0	459.0	435.0	514.0	623.0	637.0	532.0	putative lipoprotein
K11788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 6.3.3.1]
K11782	179.0	185.0	227.0	148.0	72.0	134.0	132.0	213.0	490.0	267.0	174.0	178.0	259.0	225.0	201.0	398.0	288.0	207.0	chorismate futalosine-lyase [EC:4.1.99.-]
K11780	22.0	65.0	99.0	21.0	86.0	101.0	653.0	489.0	402.0	195.0	639.0	773.0	732.0	716.0	551.0	405.0	829.0	222.0	FO synthase subunit 1 [EC:2.5.1.-];FO synthase subunit 1 [EC:2.5.1.77]
K11781	132.0	167.0	150.0	90.0	150.0	181.0	818.0	593.0	514.0	290.0	764.0	908.0	854.0	807.0	684.0	493.0	924.0	344.0	FO synthase subunit 2 [EC:2.5.1.-];FO synthase subunit 2 [EC:2.5.1.77]
K11787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1]
K11784	179.0	185.0	227.0	148.0	72.0	134.0	132.0	213.0	490.0	267.0	174.0	178.0	259.0	225.0	201.0	398.0	288.0	207.0	de-hypoxanthine futalosine synthase [EC:1.21.-.-]
K11530	58.0	72.0	96.0	68.0	53.0	66.0	37.0	62.0	75.0	76.0	50.0	66.0	105.0	80.0	79.0	54.0	127.0	118.0	autoinducer 2-degrading protein
K12787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LEE-encoded effector Map
K12786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LEE-encoded effector EspF
K12785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LEE-encoded effector EspG
K12784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	translocated intimin receptor
K06718	438.0	630.0	913.0	501.0	459.0	423.0	408.0	637.0	736.0	581.0	500.0	421.0	650.0	499.0	551.0	788.0	967.0	702.0	L-2,4-diaminobutyric acid acetyltransferase [EC:2.3.1.178]
K09969	2865.0	2978.0	3750.0	3254.0	4572.0	3894.0	3242.0	3180.0	2535.0	2658.0	3474.0	3324.0	3065.0	3340.0	3217.0	3300.0	3806.0	3074.0	general L-amino acid transport system substrate-binding protein
K09968	3.0	2.0	6.0	0.0	1.0	1.0	2.0	2.0	0.0	0.0	3.0	3.0	2.0	1.0	0.0	3.0	2.0	1.0	hypothetical protein
K09967	5175.0	6208.0	6266.0	5901.0	5387.0	6270.0	6274.0	5604.0	5385.0	5105.0	6030.0	6110.0	6155.0	5937.0	6322.0	6078.0	7069.0	5917.0	hypothetical protein
K09966	4948.0	4210.0	4901.0	4699.0	6014.0	5092.0	4789.0	4552.0	4764.0	4629.0	5220.0	4740.0	5867.0	7109.0	5686.0	5454.0	6141.0	5049.0	hypothetical protein
K09965	939.0	910.0	1014.0	1019.0	1195.0	1145.0	980.0	788.0	639.0	714.0	922.0	769.0	818.0	830.0	877.0	860.0	784.0	910.0	hypothetical protein
K09964	4928.0	3360.0	5047.0	4969.0	7444.0	4847.0	3144.0	3096.0	3922.0	4220.0	4015.0	3051.0	4715.0	6403.0	4254.0	4708.0	5138.0	4425.0	hypothetical protein
K09963	22.0	64.0	26.0	20.0	20.0	20.0	96.0	37.0	47.0	33.0	27.0	77.0	16.0	9.0	21.0	19.0	12.0	31.0	hypothetical protein
K09962	1209.0	1242.0	1585.0	1486.0	1904.0	1632.0	1215.0	1107.0	865.0	996.0	1253.0	1092.0	1004.0	1110.0	1123.0	1140.0	1219.0	1194.0	hypothetical protein
K09961	35.0	28.0	32.0	42.0	33.0	59.0	80.0	31.0	28.0	78.0	27.0	53.0	34.0	27.0	42.0	36.0	35.0	36.0	hypothetical protein
K09960	35.0	27.0	32.0	42.0	33.0	59.0	57.0	30.0	28.0	42.0	26.0	50.0	34.0	27.0	42.0	36.0	35.0	34.0	hypothetical protein
K11527	2326.0	2250.0	2138.0	2152.0	1799.0	2693.0	3491.0	2676.0	2864.0	2399.0	3214.0	3433.0	3113.0	3433.0	3536.0	3084.0	3192.0	3022.0	two-component system, unclassified family, sensor histidine kinase and response regulator [EC:2.7.13.3]
K11524	0.0	20.0	1.0	1.0	1.0	13.0	50.0	122.0	28.0	9.0	189.0	73.0	4.0	10.0	3.0	81.0	47.0	51.0	positive phototaxis protein PixI
K11525	0.0	20.0	1.0	1.0	1.0	13.0	50.0	122.0	28.0	9.0	189.0	73.0	4.0	10.0	3.0	81.0	47.0	51.0	methyl-accepting chemotaxis protein PixJ
K11250	1115.0	1329.0	1083.0	1298.0	836.0	1407.0	824.0	1043.0	1657.0	1134.0	1026.0	1180.0	1372.0	1433.0	1134.0	1358.0	1458.0	1129.0	leucine efflux protein
K11253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	histone H3
K11258	302.0	233.0	312.0	386.0	406.0	450.0	271.0	257.0	306.0	277.0	432.0	355.0	263.0	338.0	326.0	398.0	380.0	406.0	acetolactate synthase II small subunit [EC:2.2.1.6]
K11528	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	4.0	1.0	1.0	UDP-N-acetylglucosamine pyrophosphorylase [EC:2.7.7.23]
K00713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.-]
K00712	67.0	20.0	30.0	22.0	34.0	32.0	43.0	36.0	37.0	34.0	58.0	61.0	27.0	15.0	42.0	43.0	45.0	56.0	poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]
K10780	64.0	74.0	56.0	38.0	44.0	68.0	175.0	163.0	110.0	106.0	135.0	234.0	68.0	45.0	75.0	67.0	57.0	54.0	enoyl-[acyl carrier protein] reductase III [EC:1.3.1.-]
K10783	114.0	156.0	629.0	299.0	445.0	200.0	209.0	586.0	559.0	395.0	244.0	259.0	388.0	419.0	310.0	197.0	335.0	423.0	trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.44]
K10125	3416.0	2742.0	4307.0	4354.0	5595.0	4875.0	2606.0	2849.0	2609.0	3057.0	3148.0	3031.0	2865.0	3576.0	2886.0	3188.0	3695.0	3134.0	two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]
K10124	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	carbohydrate-specific outer membrane porin
K10126	3343.0	2677.0	4136.0	4280.0	5523.0	4803.0	2532.0	2728.0	2563.0	2992.0	3073.0	2972.0	2831.0	3543.0	2812.0	3127.0	3625.0	3068.0	two-component system, NtrC family, C4-dicarboxylate transport response regulator DctD
K10121	76.0	90.0	72.0	106.0	120.0	132.0	66.0	59.0	63.0	68.0	94.0	65.0	78.0	96.0	71.0	105.0	100.0	74.0	putative sugar transport system permease protein
K10123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	putative ferrous iron transport protein C
K10122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	putative sugar transport system permease protein
K04652	5885.0	4458.0	6158.0	5757.0	7781.0	5706.0	5134.0	4484.0	5612.0	5357.0	5743.0	5051.0	6554.0	7996.0	6148.0	6343.0	6871.0	5957.0	hydrogenase nickel incorporation protein HypB
K04653	11557.0	8988.0	11797.0	11769.0	15239.0	11183.0	8711.0	7592.0	9617.0	10015.0	9846.0	8140.0	11499.0	14412.0	10867.0	11375.0	11784.0	10873.0	hydrogenase expression/formation protein HypC
K04651	5981.0	4618.0	6244.0	5982.0	7964.0	5844.0	5428.0	4644.0	5583.0	5461.0	5946.0	5315.0	6753.0	8216.0	6438.0	6435.0	7052.0	6111.0	hydrogenase nickel incorporation protein HypA
K04656	6461.0	5196.0	6596.0	6437.0	8160.0	6366.0	4969.0	4497.0	5623.0	5801.0	5653.0	4756.0	6512.0	8048.0	6172.0	6677.0	7079.0	6271.0	hydrogenase maturation protein HypF
K04654	6552.0	5132.0	6760.0	6568.0	8408.0	6546.0	5163.0	4546.0	5764.0	5859.0	5779.0	4896.0	6502.0	8073.0	6318.0	6636.0	6798.0	6399.0	hydrogenase expression/formation protein HypD
K04655	6454.0	5048.0	6649.0	6462.0	8314.0	6418.0	5011.0	4458.0	5687.0	5773.0	5669.0	4800.0	6428.0	7987.0	6152.0	6552.0	6708.0	6275.0	hydrogenase expression/formation protein HypE
K00973	12773.0	12936.0	14825.0	14016.0	15834.0	13881.0	12764.0	12947.0	13758.0	12747.0	13440.0	12706.0	14755.0	16425.0	14715.0	14394.0	15413.0	14571.0	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K00972	135.0	170.0	115.0	86.0	70.0	128.0	397.0	399.0	267.0	199.0	290.0	460.0	242.0	182.0	340.0	216.0	165.0	182.0	UDP-N-acetylglucosamine pyrophosphorylase [EC:2.7.7.23]
K00971	12894.0	10568.0	13681.0	13059.0	17151.0	13092.0	10778.0	10679.0	11731.0	12087.0	12147.0	10251.0	12887.0	16204.0	13186.0	13351.0	13933.0	13132.0	mannose-1-phosphate guanylyltransferase [EC:2.7.7.22]
K00970	12218.0	12001.0	13577.0	13111.0	14995.0	13523.0	12076.0	11465.0	11984.0	11481.0	13022.0	12182.0	13902.0	15614.0	13843.0	13754.0	15060.0	13344.0	poly(A) polymerase [EC:2.7.7.19]
K00975	7525.0	8952.0	8847.0	8310.0	8010.0	8370.0	8682.0	8217.0	8166.0	7435.0	8508.0	8756.0	8589.0	8642.0	9266.0	8835.0	9077.0	8485.0	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
K00974	24639.0	18706.0	24389.0	24848.0	32070.0	26159.0	21562.0	19652.0	23486.0	23269.0	23013.0	21664.0	25514.0	31435.0	25857.0	25236.0	26510.0	25349.0	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.25 2.7.7.21 3.1.3.- 3.1.4.-];tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]
K00979	9820.0	7663.0	10453.0	10139.0	13205.0	10652.0	8611.0	7800.0	8916.0	8987.0	9340.0	8519.0	9431.0	11858.0	9991.0	10085.0	10283.0	9981.0	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
K00978	3084.0	3397.0	3962.0	3595.0	3828.0	3965.0	3928.0	3738.0	3678.0	3195.0	3987.0	4308.0	3964.0	4040.0	3888.0	4031.0	4696.0	3566.0	glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]
K14954	860.0	1525.0	1464.0	1103.0	786.0	950.0	869.0	1218.0	913.0	831.0	981.0	889.0	1086.0	955.0	1142.0	1174.0	1346.0	1145.0	lipoprotein LprG
K14955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	lipoprotein LprA
K14956	376.0	722.0	698.0	720.0	405.0	345.0	430.0	435.0	353.0	375.0	464.0	386.0	649.0	419.0	553.0	547.0	398.0	654.0	6 kDa early secretory antigenic target
K06178	13044.0	12531.0	14555.0	13996.0	15955.0	14424.0	12191.0	11937.0	12627.0	12301.0	13119.0	12171.0	13516.0	15266.0	14058.0	14090.0	14519.0	14173.0	ribosomal large subunit pseudouridine synthase B [EC:5.4.99.12];23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
K01596	9047.0	9325.0	10081.0	9882.0	10867.0	9699.0	7381.0	8060.0	8579.0	8262.0	8484.0	7531.0	9777.0	10827.0	9487.0	9587.0	10044.0	9271.0	phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
K01597	826.0	904.0	1186.0	781.0	932.0	1001.0	872.0	1196.0	1152.0	1034.0	812.0	808.0	1060.0	980.0	1021.0	833.0	879.0	1119.0	diphosphomevalonate decarboxylase [EC:4.1.1.33]
K01594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sulfinoalanine decarboxylase [EC:4.1.1.29]
K01595	13706.0	11240.0	13249.0	13746.0	16599.0	14253.0	12133.0	11009.0	13030.0	12675.0	13141.0	12056.0	14759.0	17922.0	14410.0	14410.0	15395.0	13808.0	phosphoenolpyruvate carboxylase [EC:4.1.1.31]
K01592	2.0	0.0	0.0	2.0	2.0	1.0	1.0	1.0	4.0	2.0	3.0	3.0	4.0	0.0	2.0	5.0	2.0	2.0	tyrosine decarboxylase [EC:4.1.1.25]
K01593	1916.0	2197.0	2240.0	2306.0	2171.0	2513.0	1942.0	1762.0	1743.0	1778.0	1819.0	1769.0	2139.0	1993.0	2099.0	1955.0	1847.0	2165.0	aromatic-L-amino-acid decarboxylase [EC:4.1.1.28]
K01590	450.0	574.0	512.0	387.0	283.0	453.0	409.0	546.0	787.0	490.0	451.0	440.0	525.0	535.0	552.0	662.0	538.0	526.0	histidine decarboxylase [EC:4.1.1.22]
K01591	13029.0	12871.0	14905.0	14122.0	16024.0	14401.0	12888.0	12532.0	13078.0	12540.0	13565.0	12876.0	14377.0	16087.0	14708.0	14416.0	15292.0	14357.0	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K01598	3.0	10.0	15.0	1.0	8.0	8.0	38.0	40.0	27.0	18.0	30.0	48.0	25.0	30.0	24.0	33.0	18.0	23.0	phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]
K01599	13213.0	13090.0	14902.0	14179.0	16009.0	14564.0	13639.0	13025.0	13648.0	12815.0	14059.0	13806.0	14858.0	16303.0	15674.0	14847.0	15371.0	14686.0	uroporphyrinogen decarboxylase [EC:4.1.1.37]
K02711	22.0	65.0	99.0	21.0	86.0	101.0	653.0	489.0	402.0	195.0	639.0	773.0	732.0	716.0	551.0	405.0	829.0	222.0	photosystem II PsbJ protein
K02710	22.0	65.0	99.0	21.0	86.0	101.0	653.0	489.0	402.0	195.0	639.0	773.0	732.0	716.0	551.0	405.0	829.0	222.0	photosystem II PsbI protein
K02713	22.0	65.0	99.0	21.0	86.0	101.0	653.0	489.0	402.0	195.0	639.0	773.0	732.0	716.0	551.0	405.0	829.0	222.0	photosystem II PsbL protein
K02712	22.0	65.0	99.0	21.0	86.0	101.0	653.0	489.0	402.0	195.0	639.0	773.0	732.0	716.0	551.0	405.0	829.0	222.0	photosystem II PsbK protein
K02714	22.0	65.0	99.0	21.0	86.0	101.0	653.0	489.0	402.0	195.0	639.0	773.0	732.0	716.0	551.0	405.0	829.0	222.0	photosystem II PsbM protein
K02717	22.0	65.0	99.0	21.0	86.0	101.0	653.0	489.0	402.0	195.0	639.0	773.0	732.0	716.0	551.0	405.0	829.0	222.0	photosystem II oxygen-evolving complex 23kDa protein;photosystem II oxygen-evolving enhancer protein 2
K02716	22.0	65.0	99.0	21.0	86.0	101.0	653.0	489.0	402.0	195.0	639.0	773.0	732.0	716.0	551.0	405.0	829.0	222.0	photosystem II oxygen-evolving enhancer protein 1;photosystem II PsbO protein
K02719	45.0	120.0	197.0	42.0	172.0	194.0	1280.0	912.0	789.0	385.0	1177.0	1507.0	1460.0	1425.0	1100.0	767.0	1630.0	417.0	photosystem II PsbU protein
K02718	22.0	65.0	99.0	21.0	86.0	101.0	653.0	489.0	402.0	195.0	639.0	773.0	732.0	716.0	551.0	405.0	829.0	222.0	photosystem II PsbT protein
K03449	3894.0	6211.0	5303.0	5089.0	3721.0	4530.0	4337.0	5208.0	4555.0	4327.0	4764.0	4617.0	5134.0	4212.0	5100.0	5098.0	5565.0	5147.0	MFS transporter, CP family, cyanate transporter
K03446	8347.0	7470.0	10254.0	9560.0	11085.0	10220.0	7961.0	6778.0	7424.0	7164.0	8378.0	8095.0	7506.0	8580.0	8497.0	8579.0	8340.0	8784.0	MFS transporter, DHA2 family, multidrug resistance protein B
K03444	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MFS transporter, SP family, sugar porter, other
K03445	717.0	670.0	956.0	858.0	1084.0	871.0	625.0	669.0	592.0	762.0	841.0	856.0	558.0	778.0	625.0	801.0	963.0	724.0	MFS transporter, DHA1 family, purine ribonucleoside efflux pump
